Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(76, 37)",0.8426131842094693,0.9518897402006536,,,,,,,,
"(77, 55)",2.1921179875752084,0.5165488001550738,,,,,,,,
"(78, 69)",1.7045769428778799,0.31227096278138466,,,,,,,,
"(79, 6)",2.699837380316845,1.423241157761835,,,,,,,,
"(80, 74)",1.34357508596623,1.688221936478085,,,,,,,,
"(81, 43)",1.219838535101544,1.355597556191918,,,,,,,,
"(82, 29)",0.9195216525921066,0.7376430333919004,,,,,,,,
"(83, 56)",0.6941177179642366,1.1514441824381043,,,,,,,,
"(84, 48)",1.9522990042901949,1.1268249473479799,,,,,,,,
"(85, 22)",0.7940580054680866,1.8731321669485879,,,,,,,,
"(86, 28)",2.586826561929142,0.7753484239113786,,,,,,,,
"(87, 62)",0.8119451869563249,0.329565304132007,,,,,,,,
"(88, 52)",2.0200788936754432,1.7538657866580216,,,,,,,,
"(89, 45)",1.7045524257051958,1.7894569937737368,,,,,,,,
"(90, 31)",1.885376393636725,0.09653119000379062,,,,,,,,
"(91, 69)",2.6862503268955145,0.39644806167896474,,,,,,,,
"(92, 36)",0.5099653544082383,1.2725673071989196,,,,,,,,
"(93, 31)",0.44944663762638626,1.5776903112696758,,,,,,,,
"(94, 83)",0.3657066640059188,1.2133850134811008,,,,,,,,
"(95, 25)",0.2293170627546509,0.38317839225311645,,,,,,,,
"(96, 22)",1.602693070811222,0.2352831505243982,,,,,,,,
"(97, 69)",0.4971934558568165,1.0119452681303671,,,,,,,,
"(98, 61)",2.4215037902804695,1.6310208133180228,,,,,,,,
"(99, 5)",0.06783159164064034,0.4341343621442524,,,,,,,,
"(100, 9)",1.123820915204573,0.15026538974556725,,,,,,,,
"(28, 52)",2.2087014478423637,0.711515328462786,,,,,,,,
"(60, 20)",0.04217725544673556,1.2202190197679512,,,,,,,,
"(13, 21)",1.0610331360582417,0.3224156342133033,,,,,,,,
"(2, 68)",0.8119156513351704,0.47901791094452273,,,,,,,,
"(90, 93)",1.0554579874441141,1.8814774314568838,,,,,,,,
"(44, 63)",1.094571674601751,1.9524900701035874,,,,,,,,
"(15, 30)",2.1498147621464287,1.3159647884781533,,,,,,,,
"(15, 38)",1.3172046315370913,0.8185029023671562,,,,,,,,
"(21, 27)",1.862726695259854,1.7168706511083744,,,,,,,,
"(20, 100)",0.2261662160830431,1.517998004564127,,,,,,,,
"(51, 69)",1.7112939678344001,0.6536955950916177,,,,,,,,
"(66, 44)",2.9765036596076837,0.9393188722274286,,,,,,,,
"(4, 18)",1.0029373915689146,0.7419872236580738,,,,,,,,
"(41, 81)",2.649234004487993,0.8766100765989477,,,,,,,,
"(87, 36)",0.7569092629732374,0.8492353898692668,,,,,,,,
"(14, 83)",0.39021148036525044,0.4244521397643186,,,,,,,,
"(46, 64)",1.2101746127881747,1.8181439256986103,,,,,,,,
"(83, 43)",0.09771704944383297,0.4526660955885684,,,,,,,,
"(1, 89)",0.04623952836348599,1.5459574113222123,,,,,,,,
"(57, 40)",1.4381270892883646,1.5333213647604687,,,,,,,,
"(19, 23)",1.3697355110944116,0.586816513800567,,,,,,,,
"(67, 5)",2.257942559155099,1.814997846752268,,,,,,,,
"(34, 81)",0.011462627397470726,1.6875686988880536,,,,,,,,
"(67, 54)",2.569715072831934,0.6533124743845402,,,,,,,,
"(69, 76)",0.9030719429418467,1.2642404228772748,,,,,,,,
"(63, 90)",1.878481160416605,0.4195597401738975,,,,,,,,
"(80, 25)",2.6585247897369033,0.37456137661806377,,,,,,,,
"(66, 89)",1.3541602051606083,1.412192055074118,,,,,,,,
"(55, 57)",2.292479097851602,1.6677124925620488,,,,,,,,
"(77, 25)",1.2337730834502842,1.3165061565826215,,,,,,,,
"(3, 86)",1.6012562819857141,1.7196950550934176,,,,,,,,
"(14, 38)",2.046848679414043,1.418739391024808,,,,,,,,
"(71, 76)",1.548130439520616,1.1546371704896534,,,,,,,,
"(85, 89)",1.514668691274538,1.6838317196208097,,,,,,,,
"(9, 63)",1.5836551339915208,0.582392795291746,,,,,,,,
"(45, 3)",1.4256738728760707,0.35891105444091465,,,,,,,,
"(5, 59)",1.6518236437052303,1.8819539250027493,,,,,,,,
"(77, 42)",2.2929593139529802,0.673117924691081,,,,,,,,
"(77, 60)",1.158612886980825,0.34757743745498204,,,,,,,,
"(88, 55)",1.9338673829263824,1.9337572385301691,,,,,,,,
"(72, 91)",1.7021169770956885,0.8578801171715769,,,,,,,,
"(64, 30)",1.797921171603393,0.9129992543078975,,,,,,,,
"(3, 77)",1.4476128660050187,0.0004433994205963465,,,,,,,,
"(34, 47)",0.7262832064343901,0.18598092013133516,,,,,,,,
"(70, 81)",2.4426711916236803,0.7754665085407293,,,,,,,,
"(18, 84)",1.6363698709713432,1.4122164446269634,,,,,,,,
"(88, 45)",0.48733032812506594,0.02678135819437988,,,,,,,,
"(35, 65)",2.118705940084123,1.3611252195391963,,,,,,,,
"(28, 69)",0.3176667252460641,0.15910312202746923,,,,,,,,
"(76, 93)",1.7051138714505294,0.7136755059222688,,,,,,,,
"(7, 51)",2.309370679099243,0.15389342245590454,,,,,,,,
"(72, 63)",1.2064262974521323,1.3627489236680703,,,,,,,,
"(50, 96)",0.13811241405441654,0.7420055013912736,,,,,,,,
"(67, 7)",2.2264339231825825,1.045353798815832,,,,,,,,
"(38, 54)",0.36827063516158787,1.1292323581754518,,,,,,,,
"(18, 92)",2.819425914429323,1.3621232009456308,,,,,,,,
"(82, 63)",1.6714126374758491,0.45032619490954207,,,,,,,,
"(78, 50)",1.9660534518114128,0.6845934120029702,,,,,,,,
"(71, 25)",1.1019042067574063,1.3696200861990708,,,,,,,,
"(92, 56)",0.3205241300799049,1.7103675205343354,,,,,,,,
"(23, 82)",0.8244224876540527,1.5802556053204047,,,,,,,,
"(8, 74)",1.9253034244210938,1.598539912958078,,,,,,,,
"(19, 68)",0.06455985434238132,1.1195466379350973,,,,,,,,
"(18, 57)",1.1499581896434958,0.15610647002914013,,,,,,,,
"(8, 85)",0.03902302012465586,0.760015793266513,,,,,,,,
"(52, 83)",1.8053841469093537,0.8718361311245575,,,,,,,,
"(73, 30)",0.7991972811998725,0.09898841542432346,,,,,,,,
"(65, 27)",1.6581916866311013,0.08311697434777465,,,,,,,,
"(26, 19)",0.4462016774118699,1.8334294828266804,,,,,,,,
"(82, 8)",2.0009008917049083,1.9413561166544053,,,,,,,,
"(73, 91)",2.525631721237634,0.1407794282403585,,,,,,,,
"(85, 56)",0.4059277320131678,0.7849356487523476,,,,,,,,
"(12, 90)",1.5560566282382378,1.1374871791382253,,,,,,,,
"(52, 19)",1.5126145348336615,1.7552869261748802,,,,,,,,
"(37, 38)",1.6824211600771029,0.6136932849098495,,,,,,,,
"(26, 46)",0.1222869819258432,0.8822420598640792,,,,,,,,
"(17, 19)",2.053129974212828,0.6666868280595566,,,,,,,,
"(9, 80)",1.3637853927613772,1.3242551799164815,,,,,,,,
"(11, 94)",1.491494895217961,1.0219209578429005,,,,,,,,
"(26, 30)",1.29994000796112,1.6506031163337171,,,,,,,,
"(77, 85)",0.3355720392036754,1.88387917174626,,,,,,,,
"(27, 42)",0.7089619906245331,0.04037290601943866,,,,,,,,
"(88, 44)",2.78825100186857,1.8649589861175722,,,,,,,,
"(35, 26)",2.5748055103079324,0.7922108984496314,,,,,,,,
"(96, 46)",2.4487401132656874,1.7039167378383566,,,,,,,,
"(22, 13)",1.5568891593112537,1.7330530339569157,,,,,,,,
"(42, 75)",2.544938444723034,0.4309229676432993,,,,,,,,
"(27, 100)",1.09761025875512,0.295410931217303,,,,,,,,
"(36, 86)",1.0228615946520927,0.6737057912247868,,,,,,,,
"(47, 44)",2.8450605082041784,0.9085980550795798,,,,,,,,
"(92, 32)",2.3035164059274535,0.5714109853813725,,,,,,,,
"(45, 75)",0.7777707195885868,0.25964196312316723,,,,,,,,
"(88, 60)",0.32113356013421623,0.9670510824016323,,,,,,,,
"(32, 81)",0.42480701346937044,0.19198906788676684,,,,,,,,
"(35, 81)",1.80547464070583,0.12250742218295962,,,,,,,,
"(97, 25)",2.4916569495864462,0.10563344748759906,,,,,,,,
"(40, 53)",0.6028920899698467,1.4880629361057787,,,,,,,,
"(17, 86)",1.4837404934015297,0.34271450481394683,,,,,,,,
"(36, 67)",1.664249101331468,0.9384816861071517,,,,,,,,
"(71, 83)",2.066819373858522,1.5098006767299896,,,,,,,,
"(36, 69)",0.35725752371928654,0.7972122574342113,,,,,,,,
"(77, 93)",2.0752878481693737,0.6910449711221469,,,,,,,,
"(99, 97)",0.04006484590346415,1.8133714622625114,,,,,,,,
"(70, 5)",2.6175138924733212,0.19464538437636825,,,,,,,,
"(33, 97)",2.498283105448187,0.26652270073781614,,,,,,,,
"(4, 99)",2.2695275845573044,1.9633155531720186,,,,,,,,
"(60, 69)",2.3514441126488834,0.01973471941503102,,,,,,,,
"(23, 54)",1.6405043913382218,0.21330639903020532,,,,,,,,
"(52, 37)",0.4949283347253608,0.033344253444480776,,,,,,,,
"(60, 95)",0.2466424778184758,1.2198148324479505,,,,,,,,
"(93, 64)",1.5639923359206325,0.5735672518238626,,,,,,,,
"(84, 8)",0.6201669838754004,1.4059193704915336,,,,,,,,
"(94, 97)",1.3575524271704795,1.648404881657859,,,,,,,,
"(34, 11)",2.708170001734835,1.841845348261498,,,,,,,,
"(79, 81)",0.4600193222762413,1.8252593289275991,,,,,,,,
"(18, 32)",2.2445433607258476,1.2927064481431483,,,,,,,,
"(13, 6)",2.541739573082759,0.7380664273195472,,,,,,,,
"(88, 27)",1.0041916754048832,1.779991160284098,,,,,,,,
"(62, 90)",1.635760363407722,0.12319708979478561,,,,,,,,
"(96, 93)",2.4534549890737436,1.404494972026139,,,,,,,,
"(30, 25)",1.440216807487529,0.3548269410629028,,,,,,,,
"(64, 86)",1.1223806638134746,0.6150334144341265,,,,,,,,
"(9, 70)",1.9539606393822575,1.0593106502967646,,,,,,,,
"(32, 67)",0.16904831718133195,0.5870768584319859,,,,,,,,
"(24, 62)",1.9726346067524174,1.755354515528553,,,,,,,,
"(55, 52)",1.4941104575880448,0.06354485013678346,,,,,,,,
"(87, 34)",0.4904022149096413,1.9187760910036256,,,,,,,,
"(80, 35)",1.9280950268620314,0.6101783213526522,,,,,,,,
"(27, 37)",1.3145822281869144,1.3901837391101253,,,,,,,,
"(70, 61)",1.8695813807117219,0.6475670842388719,,,,,,,,
"(55, 59)",1.6894156574522978,0.6944515381431751,,,,,,,,
"(8, 17)",1.4427209883321666,1.5673032937448548,,,,,,,,
"(20, 32)",1.7447424363344515,0.08484804383745881,,,,,,,,
"(38, 27)",1.5943875993513277,1.31708549456824,,,,,,,,
"(2, 42)",2.9489012117365463,0.0812444930418097,,,,,,,,
"(96, 3)",2.3832985113666796,0.272372493334887,,,,,,,,
"(97, 22)",0.039745142950541656,0.6799001339428492,,,,,,,,
"(94, 66)",2.8858045240382753,1.6857568254078974,,,,,,,,
"(32, 83)",1.476436424209675,0.5214837085074178,,,,,,,,
"(79, 23)",1.6337227281654016,1.6551433964616047,,,,,,,,
"(70, 16)",0.5742188617412946,0.7263924481050845,,,,,,,,
"(95, 70)",0.02169966119420852,1.56776188259879,,,,,,,,
"(1, 26)",0.316537262396282,1.1892277013213466,,,,,,,,
"(60, 89)",2.0182816518472153,1.0719839164333802,,,,,,,,
"(76, 68)",2.7798495192399315,0.4118197647709445,,,,,,,,
"(33, 71)",2.989215051117389,0.20636577662957456,,,,,,,,
"(58, 16)",1.6983592388734392,0.9235712669363683,,,,,,,,
"(3, 8)",0.24309456008736152,1.9493781131675836,,,,,,,,
"(75, 24)",2.3219163760233608,1.14615452233544,,,,,,,,
"(86, 6)",1.0429732072401632,1.5204443128097467,,,,,,,,
"(86, 100)",0.41653752454341264,1.6262462368813049,,,,,,,,
"(92, 9)",0.011204190079146747,0.6206806728571121,,,,,,,,
"(46, 98)",2.64940363302596,0.7459555528441726,,,,,,,,
"(34, 48)",0.8989998304144786,1.1361567608566483,,,,,,,,
"(57, 66)",0.7127581499237376,0.7353199215709885,,,,,,,,
"(36, 9)",0.24995785534448933,0.44540624462427036,,,,,,,,
"(96, 6)",1.1198966407043063,0.24983977098300958,,,,,,,,
"(84, 24)",2.9701608460653226,0.06582423543867288,,,,,,,,
"(63, 1)",1.8780293694243395,0.08165520278572602,,,,,,,,
"(56, 67)",2.810948704665584,1.466663667351066,,,,,,,,
"(64, 39)",1.5425500436717337,0.7506516538308021,,,,,,,,
"(24, 2)",2.0310570822659004,0.7773620322307475,,,,,,,,
"(10, 18)",2.42432436411175,0.2767904953522886,,,,,,,,
"(12, 34)",1.652320530100556,0.11098737094370947,,,,,,,,
"(35, 21)",0.37592516848916235,1.047624603004992,,,,,,,,
"(12, 45)",2.117362246596891,1.5609670030643081,,,,,,,,
"(37, 43)",0.7895281877293526,1.5980055851808614,,,,,,,,
"(89, 50)",2.619022045232142,1.938014444701865,,,,,,,,
"(41, 88)",2.2288905248194157,0.07070417637692117,,,,,,,,
"(48, 87)",0.10734167808647355,1.9302615772238993,,,,,,,,
"(82, 20)",2.70168088816851,1.3331794275232371,,,,,,,,
"(69, 34)",0.11354607423862084,1.9868564391631385,,,,,,,,
"(12, 5)",2.7794817969038554,1.4379016330863343,,,,,,,,
"(48, 7)",1.3240759182740613,1.9410266831819294,,,,,,,,
"(41, 55)",2.708643465523443,1.3838979540228113,,,,,,,,
"(59, 15)",1.247035097541636,1.8119358991641712,,,,,,,,
"(3, 78)",2.1217321108314158,0.15753940945636624,,,,,,,,
"(74, 90)",1.2189027144918447,0.5574943133632553,,,,,,,,
"(87, 28)",0.7966877121005416,1.939345625163921,,,,,,,,
"(25, 67)",2.6110313895633563,0.2933764638191334,,,,,,,,
"(76, 5)",2.669073471889186,1.9125917529775345,,,,,,,,
"(95, 12)",2.588458044348495,1.6692981339451276,,,,,,,,
"(19, 4)",1.1055961884726984,1.29909408265769,,,,,,,,
"(43, 59)",2.1666599679809826,1.992372351159503,,,,,,,,
"(83, 16)",2.137172624319167,1.8377494324687351,,,,,,,,
"(34, 80)",0.959883070350859,0.6486837469014108,,,,,,,,
"(73, 93)",0.3240047308505506,1.4018161857332605,,,,,,,,
"(5, 54)",0.19252887146173414,1.9367104137813267,,,,,,,,
"(65, 85)",2.583699146417345,0.4573209840932837,,,,,,,,
"(58, 84)",1.227096643267303,0.009438714320008756,,,,,,,,
"(52, 14)",2.0423937371100327,1.0656067928951636,,,,,,,,
"(16, 83)",2.9895115962819734,0.10597144303860273,,,,,,,,
"(74, 32)",0.8557896421514835,1.3569702221081033,,,,,,,,
"(15, 58)",2.064835803394594,0.03038068681202022,,,,,,,,
"(20, 65)",0.4957199714225964,0.18320187419421674,,,,,,,,
"(47, 81)",1.0941361966324608,1.8955996224041962,,,,,,,,
"(58, 64)",2.4131675795156147,0.5728050504380409,,,,,,,,
"(19, 84)",2.7401524142704066,1.3187960749246885,,,,,,,,
"(38, 3)",2.5922384834420846,0.1699252317458031,,,,,,,,
"(80, 69)",1.329639712988024,1.1075531844281878,,,,,,,,
"(28, 47)",2.7392535755453524,0.640563847019572,,,,,,,,
"(36, 60)",1.8552934139849215,1.1028818124785447,,,,,,,,
"(10, 58)",0.6040313893547782,1.163171524637971,,,,,,,,
"(97, 65)",2.0631763405390737,1.4507278665804608,,,,,,,,
"(30, 90)",1.1631148823902473,1.5300536852295743,,,,,,,,
"(5, 22)",0.15720873323696094,0.02377068005837013,,,,,,,,
"(37, 65)",2.3623275343798658,1.1462609651340192,,,,,,,,
"(59, 8)",2.6982941476209996,0.7583590099199462,,,,,,,,
"(32, 7)",2.7660262762716985,0.809501996123424,,,,,,,,
"(77, 69)",1.6254836633667495,1.4241865539412375,,,,,,,,
"(47, 67)",1.7154810452677434,1.944983246549338,,,,,,,,
"(35, 41)",2.9498687545743945,0.3845186936012608,,,,,,,,
"(10, 97)",0.23338546429225282,0.005952273802006802,,,,,,,,
"(18, 68)",0.6294659941674104,1.327306037177964,,,,,,,,
"(94, 22)",0.7394509472625306,0.6517723898928258,,,,,,,,
"(24, 78)",0.5661624258014067,1.8293103046510633,,,,,,,,
"(31, 47)",0.887833579727675,0.3069771057935091,,,,,,,,
"(99, 18)",0.49105018450389837,1.6765889805118819,,,,,,,,
"(5, 96)",0.3567896870419921,1.9163999598475758,,,,,,,,
"(38, 92)",1.0087143058589598,1.3044650272582665,,,,,,,,
"(32, 51)",0.024204323745173895,1.8156406176428574,,,,,,,,
"(3, 99)",2.1948937056139872,0.462060333668455,,,,,,,,
"(15, 25)",0.06464248385207017,1.0260382205734861,,,,,,,,
"(23, 96)",1.3765041596323322,1.7846345812790645,,,,,,,,
"(21, 4)",1.1794530811869608,1.8124712556011255,,,,,,,,
"(98, 93)",1.352043868510917,1.209719869553498,,,,,,,,
"(40, 68)",0.8367105438435803,0.647973228731781,,,,,,,,
"(100, 49)",0.22117817944482454,0.5246343521265082,,,,,,,,
"(41, 4)",1.007901050291907,1.145462912323033,,,,,,,,
"(85, 33)",0.49429983269341793,1.6716933720299874,,,,,,,,
"(98, 49)",2.5806823667031455,0.47052312340527847,,,,,,,,
"(67, 77)",2.581062619253151,1.867070846731163,,,,,,,,
"(37, 33)",2.9544984120918683,1.1997144647494147,,,,,,,,
"(71, 40)",2.6737532271368476,1.1972603390294725,,,,,,,,
"(20, 62)",2.2361819716406552,0.9347509958185531,,,,,,,,
"(46, 97)",2.288432943850503,0.014053627129521518,,,,,,,,
"(63, 28)",2.4501341688969163,1.6904436593907652,,,,,,,,
"(61, 48)",0.3406273439368612,0.9783182068908614,,,,,,,,
"(30, 73)",2.509891373184029,0.6963919538324648,,,,,,,,
"(33, 48)",1.5835753348711934,0.06711059883256687,,,,,,,,
"(97, 11)",0.887186161245341,1.2774364383236456,,,,,,,,
"(45, 58)",1.7058861824452647,0.8116430883591821,,,,,,,,
"(14, 46)",2.5801215826662864,0.20434605203380451,,,,,,,,
"(13, 72)",0.5200926187442401,0.22050530227268128,,,,,,,,
"(16, 15)",0.6859532047818313,0.4896632363749396,,,,,,,,
"(11, 63)",2.7433481907114348,0.4260203089380863,,,,,,,,
"(43, 12)",2.7254858297974853,0.4455467919028422,,,,,,,,
"(7, 79)",0.9807847182190775,1.9390947377936272,,,,,,,,
"(45, 100)",1.3776869486552126,0.4067346710938198,,,,,,,,
"(45, 25)",2.658002675067061,0.3684046622160364,,,,,,,,
"(72, 84)",2.657794433674371,1.5371207922123489,,,,,,,,
"(31, 98)",1.7306116410758219,1.8166283851054696,,,,,,,,
"(91, 6)",0.9645451463149348,1.5518766978672014,,,,,,,,
"(52, 96)",2.7235142835207857,1.2052819328693856,,,,,,,,
"(61, 98)",2.190516070051208,0.5493069789589993,,,,,,,,
"(23, 56)",0.025908627495903502,0.6974579627802213,,,,,,,,
"(9, 3)",1.0858549784237872,0.9353791554180166,,,,,,,,
"(53, 64)",0.6333303561614514,1.8978302640334037,,,,,,,,
"(1, 3)",2.0131412224272713,1.2121162972208874,,,,,,,,
"(33, 51)",0.5160096096845895,0.309055994546902,,,,,,,,
"(91, 94)",1.6793488779198142,0.8982673199456641,,,,,,,,
"(77, 78)",0.6717062518409852,1.7809146780607998,,,,,,,,
"(11, 48)",0.7137870004767325,0.3398120105281388,,,,,,,,
"(43, 62)",0.027456240907850815,0.7626157765243242,,,,,,,,
"(91, 60)",2.985839260763923,0.5394427474189061,,,,,,,,
"(58, 65)",0.27427359649848326,1.3825046394084854,,,,,,,,
"(23, 88)",1.5940924083762589,1.8994129647259235,,,,,,,,
"(32, 15)",2.2036105209732755,1.5560147872301633,,,,,,,,
"(76, 80)",1.2909562503608263,1.701774165875193,,,,,,,,
"(35, 64)",2.907335601186193,0.17151218491262088,,,,,,,,
"(80, 89)",2.4055814045987085,0.6686310979655872,,,,,,,,
"(25, 13)",0.9917636321936143,1.2976398635940243,,,,,,,,
