Arc,alpha_0,alpha_1,,DemandNode,beta_0,(-) beta_1,,SuppplyNode,gamma_0,gamma_1
"(28, 9)",1.6389398694987674,0.5168453951110967,,,,,,,,
"(29, 16)",2.2697037991314577,0.4537315592015674,,,,,,,,
"(30, 3)",1.8366115112262218,1.9476462249920232,,,,,,,,
"(31, 7)",2.337327159887522,0.3249623942845601,,,,,,,,
"(32, 2)",0.8569362245664937,1.563729584469201,,,,,,,,
"(33, 20)",2.625015927309619,1.0804884409330429,,,,,,,,
"(34, 27)",2.2472266822350346,0.5979245429879754,,,,,,,,
"(35, 30)",0.899478827829584,0.280768606937974,,,,,,,,
"(36, 29)",0.8063346922759708,1.8924814669624264,,,,,,,,
"(37, 34)",2.510036071387344,1.1745088964365498,,,,,,,,
"(38, 1)",1.2816130637525591,1.7607939288199652,,,,,,,,
"(39, 30)",1.4973266130583427,0.9196962413044751,,,,,,,,
"(40, 13)",2.637747177323001,0.5916225936508974,,,,,,,,
"(9, 11)",1.3883911116148653,0.4059986395715518,,,,,,,,
"(29, 21)",2.6448918434816426,1.2476204000373994,,,,,,,,
"(12, 32)",2.3981801880570783,1.5549793145214572,,,,,,,,
"(30, 19)",0.9430197027231154,1.1623405307809098,,,,,,,,
"(35, 6)",0.34071959118769657,1.1230088078166989,,,,,,,,
"(1, 13)",0.6006565531083418,1.0315517285480529,,,,,,,,
"(19, 4)",0.5292071266008455,1.2602517419003703,,,,,,,,
"(8, 5)",0.9427539680242566,1.0589895219457655,,,,,,,,
"(9, 8)",1.1450240369831097,1.287423851166209,,,,,,,,
"(26, 16)",0.7889463666996541,0.024234845032592656,,,,,,,,
"(25, 9)",0.6831161499170251,1.9026746632711635,,,,,,,,
"(11, 30)",0.13110282893334113,0.8465245460471069,,,,,,,,
"(32, 10)",0.1520479054193843,1.5770159530432377,,,,,,,,
"(12, 19)",0.13188732587482244,0.7408974774836132,,,,,,,,
"(19, 12)",1.874071399588841,1.2269248864868427,,,,,,,,
"(17, 14)",2.4765460334026157,0.14502509041702294,,,,,,,,
"(15, 2)",0.6814403694806912,0.40405521230040464,,,,,,,,
"(22, 28)",0.7508895442483258,1.022126850699734,,,,,,,,
"(39, 6)",2.793631611239592,1.2411073556429104,,,,,,,,
"(24, 36)",0.668244360053722,0.622150762209636,,,,,,,,
"(5, 34)",0.24974087370936093,1.9842165380473609,,,,,,,,
"(21, 31)",0.5350725832268369,0.7998528321376062,,,,,,,,
"(21, 12)",2.823253906812738,1.7285493680373958,,,,,,,,
"(3, 5)",2.973330032410172,0.34397980552245544,,,,,,,,
"(18, 27)",0.5136648573470727,0.2354513028998586,,,,,,,,
"(15, 3)",2.88720451408065,1.1489438586296157,,,,,,,,
