RGU Nodes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
43,0.27817048236927977,0.1117528056651318,0.19069878400949947,0.1816135202346687,0.43711960387614623,0.4465630530323058,0.5463304830137802,0.7345565933491333,0.2522796428334544,0.9974788198727613,0.5896100348696579,0.6870622504579019,0.8617897388501616,0.9222051169929575,0.5290611275644953,0.39434612333068475,0.32963000144377386,0.8357186354967137,0.1731995421527579,0.12476126861860615,0.7569067076057513,0.6835070972224823,0.16141389627818392,0.5171010725152406,0.3616932608659177
44,0.15070086696962726,0.10288663354875494,0.96294303931519,0.8478586894329422,0.2716390336304739,0.3155740169391221,0.2823414334155756,0.995787903365926,0.868995175626016,0.051768272635607904,0.16697807116359797,0.016686009200972185,0.3736997314282504,0.055946695451365214,0.34792997007585513,0.8372383102705233,0.5311145836890587,0.011055488998161667,0.8420420215495676,0.7478540596303138,0.38812628197661525,0.22936805924321602,0.7402342835359076,0.7982625302627955,0.81353511493886
48,0.8856938056393948,0.8667376896766972,0.7361201471539845,0.5677284582571565,0.7394040465057288,0.8221834950387167,0.5742710672525358,0.23700758311113812,0.6924588431064258,0.08847536258879318,0.40968367878166134,0.5914085527826569,0.4690646631484646,0.06612769638581273,0.9664731430682668,0.9683487103501397,0.19680936984294561,0.4436733364550314,0.4040973527776722,0.44670591855741926,0.6003792088375245,0.4841392627685167,0.2629668851667557,0.05873493544665842,0.5365376424190136
49,0.04745621356028329,0.21191363414936526,0.4120482209038626,0.7759127888646193,0.7913086308419308,0.7041065317999563,0.6440734718867204,0.30027715064408367,0.8577242815101458,0.745623600402709,0.6849343537128618,0.25821620628743935,0.07158089096684639,0.6392333884807524,0.11342415895555913,0.8321195663289499,0.4278995089827824,0.8601254799152157,0.862462729243289,0.9690415278966957,0.9582672065092313,0.7019444043060283,0.11284198408280921,0.5032447604176193,0.07566422011404172
52,0.46036612010140676,0.05778416104855255,0.485982852420513,0.527917615379724,0.017880418454550573,0.7903354256588144,0.27493848019950407,0.9317731953135879,0.422975812684135,0.23626545987380154,0.6206744773017263,0.5368590605133954,0.3810391879429881,0.1296356080661597,0.9123077494721133,0.20675319785625468,0.4751736519766875,0.2658427617393888,0.4914341592654461,0.6529696923214889,0.5385484137036024,0.4961035279828162,0.17266397875912265,0.04813812361607073,0.9233896406723782
53,0.8326026108119202,0.2165680223632046,0.7156276666906366,0.2641170572775411,0.05108779625629867,0.46940186222045355,0.12781026505830473,0.7738041994968291,0.07834317052041517,0.026001308781378407,0.2785074958351865,0.06219984860423999,0.9474587421869665,0.06627929568691238,0.4713969929856088,0.9366440889540562,0.7355755088514229,0.2174514343900158,0.995314078441208,0.10584733569293259,0.9931662157277853,0.4006352939292268,0.7048177101563433,0.8670233826843801,0.2879942999513101
54,0.7535086541414515,0.8629720886076522,0.6593206765230197,0.2127991978739877,0.8203355204099295,0.09774772181698943,0.715334930521973,0.61691222476991,0.45119769232541274,0.46850976931158195,0.40685738044951414,0.9871539474024341,0.6456033648427494,0.9941232003750023,0.8479181098727983,0.9233959971253661,0.20319639946673795,0.06535563255964183,0.849466306444043,0.7005994601805354,0.37661463675241014,0.5191375254457854,0.8974282831268544,0.37423999575894207,0.03039705924722169
59,0.7918115150111315,0.8099131540938376,0.2644023710984179,0.035646969775283144,0.7753914133497635,0.890845560931044,0.2758184346094864,0.05962166824070858,0.8326748981168851,0.9311364414400933,0.14179568401758658,0.6874061301962426,0.7466458722765572,0.13054466516292917,0.6530533625913888,0.06193310297549326,0.44659997630288195,0.9199673358037403,0.4944039281264301,0.523788019015607,0.662365764294662,0.5613552710202618,0.19034602042977444,0.7773890160045481,0.022147024725184927
64,0.8820752743172413,0.44107329079833024,0.025340047101747865,0.2421614582748577,0.9645174033402468,0.24557296510175697,0.6063670310134259,0.9303790756244483,0.1064140212913316,0.5754819280448598,0.8736659266150267,0.7387284099690391,0.6376796635138262,0.3689527929667197,0.5781258637816974,0.9800699306231826,0.09592830425274246,0.2498636623375392,0.9671943439404276,0.3014212489449547,0.6802651757626205,0.09336984508302615,0.7475073415866268,0.02409528732499444,0.6486031690052892
74,0.2876075608452685,0.20939446034294862,0.7149598408781571,0.750600854059066,0.07849517431395636,0.469012540021002,0.036312746571243504,0.9396684107928598,0.08587202591137466,0.5806781875258399,0.08891693064154882,0.5225863270273892,0.3767008348718266,0.45356709406978124,0.7945762303279724,0.7419377520981777,0.8188110875689726,0.8621422099086056,0.5503616557056022,0.755870760670979,0.052386820912171284,0.38307825969912035,0.043539891654570395,0.10606953092703142,0.29988693073176387
79,0.2268134640111651,0.17762581249974485,0.36692036890696356,0.14286921353793358,0.38403727302909907,0.546918576669657,0.28331085007937973,0.8642198686980961,0.32759055422106365,0.5586727418350764,0.21924504046766669,0.5811225948502882,0.5646074087275487,0.2424259830263903,0.6394076947714451,0.9760784303201108,0.24097329222258523,0.6516394845122366,0.7960188336525555,0.9023714006123791,0.1033881690407985,0.8486407449109379,0.4315182052870843,0.551067782652865,0.00895961716975735
86,0.014041455586699891,0.06182545089759972,0.5461265434742588,0.016720294281425185,0.5090372091011456,0.25396511358442864,0.6938331723830341,0.0034536848690152055,0.5734623329784448,0.22254206800251974,0.1752440328442879,0.08765019186922685,0.975398188138288,0.5803889394294172,0.35265521375267583,0.40281075996045457,0.9130128125571346,0.39573202459648305,0.4583537824819093,0.5822286932973378,0.5062073273399945,0.6158597052662156,0.21173603012576792,0.6802938206139594,0.12321756422410457
94,0.7031719637748136,0.5361209910229939,0.19270428389352245,0.10472099505773125,0.900869153260128,0.6421144034226419,0.10880542393715853,0.6468118528888487,0.46496742376083,0.6972042374451735,0.9124443029113035,0.36951048591061786,0.4008533700727206,0.7351223103538016,0.37128619551037534,0.5705280579863377,0.04196268633185529,0.7727275348352252,0.9464624425054482,0.4173976703156774,0.9410973232347509,0.7733477876901642,0.5279804179408866,0.9371561756041253,0.26441994291229454
99,0.1995445101905714,0.20914933386203238,0.5566163691120327,0.2661133743316605,0.849403647531704,0.18221163967999687,0.37614501430647584,0.5251850121691771,0.053264977706814376,0.46767494005674015,0.7545961712613369,0.8609693855285048,0.34792922436276263,0.31701180995105893,0.1525786795393025,0.09245230446037012,0.2968626806209532,0.06092723930688837,0.8281479298788466,0.6608070623238358,0.5006511183691851,0.5300766844589916,0.2803923368660568,0.41536301955519406,0.21275957551192837
102,0.3852232099605063,0.6065660177087048,0.5731919656334575,0.4239339874270337,0.8986535370450214,0.801829482728715,0.6684209399174657,0.40011148895620674,0.6089793174618876,0.45278909421172797,0.5461283830539772,0.5620839986358768,0.7154293677138607,0.5079412336373401,0.22345141524042822,0.7826525887145179,0.22088074984713157,0.7141938762133981,0.0052952039290941055,0.5486581098995947,0.6847373958700146,0.974883404668961,0.2034172447503284,0.3154898888241615,0.6506689102457849
113,0.6438325283248387,0.9616264985793784,0.5107679733215629,0.714056291183618,0.1287272599667597,0.5039209449691796,0.593657329676578,0.06009926956219325,0.4206138055712345,0.17275844471012347,0.5923018272098093,0.7518135606376085,0.41976831216016597,0.17270531519760357,0.2184303329346754,0.013231614322839813,0.21554964692484824,0.9080601986054608,0.39762620658671266,0.9366111103002147,0.6986668726141451,0.6225842297647198,0.11037206836697278,0.7764493179333252,0.8779787238531904
114,0.46992258504385065,0.2578270595581714,0.525063477708319,0.4773121383294009,0.5031780755292754,0.8684655623529325,0.8311531957368351,0.945673867496392,0.12213790411771486,0.791443390213642,0.11078539674481813,0.03692280615397414,0.21053898683537564,0.134782202026268,0.9868801237584971,0.10135473410547013,0.9736503845627187,0.0636225921365342,0.48334333532342166,0.4026998269143285,0.9941665863521109,0.7443005613722319,0.917734413904599,0.34513980929328913,0.23229256132476206
116,0.009414103095066406,0.4661440697609147,0.9929259542531683,0.6488258469982168,0.509793544651314,0.6379499465344572,0.1799223345702583,0.419439509588599,0.35181988047077306,0.5239770882844149,0.27887117840724485,0.6656358506683632,0.4183229744020992,0.2676293197304349,0.5564381166039042,0.44318575398484006,0.3824097532081927,0.48408765336621173,0.6218190540693486,0.9431832941630963,0.7893562460950978,0.45812195744115214,0.7186494864904911,0.17581115456034102,0.48438993696289423
117,0.9874567760777181,0.9902449970593624,0.070049553641641,0.08942112238636979,0.7314700174254217,0.7957834833856618,0.014160290242209772,0.004173250312996202,0.9408362892733961,0.6030363776359848,0.8281783580678886,0.9385112990077604,0.8275243965178222,0.7551271733903987,0.2866466721387829,0.6131244066925415,0.7172761882920985,0.6959610276204607,0.5872487534519961,0.7631291041871212,0.7078097826078157,0.10075445505815595,0.42185225320206443,0.006240423199324607,0.7332742308928784
121,0.7567483842766428,0.7238588392891011,0.23650237149120257,0.1495824714530466,0.22336807146116266,0.7957430588600418,0.7936287196347795,0.2971268286458818,0.8122727633208234,0.6374365379741194,0.5565740837830682,0.7374636350982082,0.5869619945176898,0.5440612289286573,0.41748745402193477,0.11194194871192076,0.8579860465332155,0.8020224032219635,0.26923548644120876,0.5332412584140557,0.8248057908208017,0.9679986842022352,0.28852634938617205,0.33775851160066384,0.9382224195248308
125,0.35013682533223456,0.03994086873366032,0.11112819065545665,0.9106925268314761,0.32029375172555696,0.7163980176011393,0.777838869607926,0.3797239510689059,0.23385513290721516,0.1835537180996133,0.9321020143426045,0.1983269751522747,0.3251001989360597,0.3443429463891228,0.5194007424018524,0.36543520822153797,0.048507738087948504,0.9404750652272066,0.19510515723608512,0.43049728505292306,0.20564822559837603,0.011496666843256342,0.3573692083860569,0.23509319888459357,0.02628467291823222
127,0.4963924725075526,0.6816474469411996,0.22568305693235813,0.35678805395139945,0.6252659935558039,0.3197502757730699,0.31139601658450056,0.19622007603016867,0.8245168075881081,0.3267918059080175,0.9592256798857839,0.4513772612557587,0.764658768743716,0.652258884040544,0.7529225596969622,0.5450339104514988,0.6163622189930216,0.6589506184841417,0.8211417977534982,0.911176662795637,0.9293648775588076,0.44194338568348923,0.24591672200277348,0.5778511599453875,0.04658057451199904
131,0.6524255359338812,0.20157504248232871,0.20817287029737985,0.6012059788542051,0.8942972931094586,0.2663004440141393,0.23546923398587372,0.34177260053939995,0.26438840393765994,0.5462491204750446,0.21703472655315825,0.13971571371262648,0.3318971241128309,0.7468952125739299,0.38296390311896567,0.4999106006256502,0.027132796664567693,0.6713295978754603,0.9439676979598145,0.19334728639836307,0.7381841669698519,0.14726442076174084,0.774078512491735,0.26094564195142833,0.35857546980256993
133,0.46150548174643946,0.6140110786260566,0.7079094194091246,0.16120372075224154,0.7822676164824058,0.51977087745669,0.5561990770334688,0.540321928217248,0.7760627431542095,0.08189543572256186,0.15319594113833856,0.022825361500569463,0.16619507110544107,0.3824932560864128,0.18166567624506302,0.6610044862414135,0.4730654314025081,0.8399509388307762,0.9408020965079048,0.8380451150895213,0.3019489880393781,0.23575498401898476,0.6713601204152276,0.5188352551470152,0.09247971471548544
134,0.07147199297113782,0.4521766647675599,0.6941398726619051,0.27558959537828676,0.5912516867260192,0.3225190027999333,0.5718159939268551,0.1593809859699007,0.17956590481134116,0.46568910553904663,0.28947066942415334,0.4681338869494708,0.6866530071284942,0.7585170971945429,0.8283949970023629,0.07427947714724692,0.9062592204180119,0.918303835980778,0.4792873120444512,0.9946843386734149,0.8626184167640708,0.6543142287883834,0.2243887134102528,0.030986335637381623,0.9621164171082831
135,0.6846161229233384,0.15253909027711576,0.20393264867692562,0.4442697551635282,0.33029295597101416,0.405577590467569,0.7793426623708569,0.5248671203646974,0.001339871065812348,0.9546169233391729,0.5612112402612539,0.5910792332387962,0.40384293246959624,0.79146122845664,0.5965053812164073,0.11091862879395076,0.45601641552416683,0.1896807765763815,0.4261990514343157,0.7225395318093966,0.15023266356896936,0.15786988412082337,0.9859347208099204,0.5459906139801389,0.7025480332296766
151,0.40874876611309574,0.8527832335790639,0.8039226057696385,0.030877370088075562,0.6433861544981395,0.9257478317864313,0.8411452155150337,0.21059419630679088,0.1989152073874837,0.3731255530139609,0.30276937195601183,0.8656332470366498,0.19683372270752342,0.38993667061801074,0.9834846565481536,0.8828916170387293,0.5402693410894887,0.5829658735505847,0.239653480400009,0.3171909654998817,0.48944810428507346,0.4327960869966744,0.04973486195577659,0.5786768568104128,0.17799360309190182
157,0.93975005184845,0.32372134781201367,0.4183376878588475,0.12580638208007056,0.3435453723639129,0.717507658454447,0.2583581923293262,0.8003962117272431,0.9208564207195359,0.7253073058467187,0.5151721580180323,0.6363852638995597,0.05164934370063101,0.3900302050247537,0.4948385643709602,0.045674356183249776,0.2582002925260557,0.9409385969045603,0.8386576399210419,0.4304495780050306,0.7219981293267367,0.7397357146491246,0.5224059949747647,0.9742320884721607,0.32884241054579755
161,0.8830657875163296,0.5861401960118398,0.6556173398784358,0.42010330991434996,0.0868606919078091,0.16066770510446016,0.5620073109461566,0.7753904468255607,0.8193892383857309,0.4901140209613696,0.4007045959252571,0.500793235808615,0.2565409279731645,0.26564164714555416,0.3275481866437545,0.003772228833708091,0.022929349478087557,0.1362901107908271,0.7092167930131436,0.37292359590054835,0.728999941044339,0.25482520148853904,0.0922368315721146,0.056727563986481266,0.6993496776906533
165,0.3408537827556788,0.7589623935774297,0.7142608492641497,0.2541759364592071,0.9969933542206968,0.9487202246077211,0.8475443581377311,0.5968110283423254,0.3326756345992492,0.04612880064165348,0.6193945002420457,0.2791328809985568,0.9837407221421659,0.1266213221593141,0.5234134071751082,0.02809926632190063,0.593013615405581,0.07000192975793806,0.6031585405044837,0.7330132831655529,0.7654968864864955,0.2862741518420918,0.09840430840896408,0.7676033241423884,0.551025586995816
168,0.5903679448551574,0.23463364106931928,0.643473399121152,0.5792050123465861,0.02961422805259617,0.4873802937306356,0.3412247503698841,0.3944989482965935,0.33029792665333935,0.6918829511002059,0.48317435802867514,0.1036509550503133,0.8504452366391151,0.9867196104773596,0.4913236515499376,0.5639927732090987,0.8431514782516003,0.4870174108538823,0.7190306692732664,0.904807620462669,0.4352374287635957,0.42755564512161726,0.8681086315029514,0.7164860700256473,0.7000001288242254
172,0.004056767400089534,0.6755328375999571,0.548368279586536,0.19078429098544458,0.2121157120752094,0.6479448894833886,0.28249330149036345,0.5115578164049345,0.6014488375591763,0.7965665084881411,0.6372266696846473,0.7389469885035446,0.24463359572037402,0.7743783756980759,0.1980827768557304,0.4969827445136963,0.060323094331627414,0.9782964871061149,0.22542483867997243,0.49387533342357015,0.019315073590769893,0.38043606107581673,0.4397466900768485,0.9431366963227094,0.10484015462754892
183,0.6200954095838521,0.16843807014669376,0.28795140250083384,0.03350782590983836,0.9864326330152413,0.10553929302206766,0.11244667100221306,0.38377370330762406,0.16361789154698392,0.1109913801509047,0.4090308165124653,0.08797485307124353,0.9325692623731036,0.48253222168901766,0.9518632911485274,0.9475787419447389,0.007763301995663552,0.8428928024558712,0.18492506708198841,0.6784910530106211,0.33942426850669916,0.49965039239925135,0.11012751055800374,0.3676280689308532,0.19715860052609235
184,0.7451632582892501,0.06524711562741492,0.14212184261375616,0.2654060601932138,0.7219390321627891,0.8410115269674301,0.5245505885486902,0.5042157783747527,0.3901611609618114,0.6869887884791199,0.7334120013310076,0.16498795929841525,0.18763028173884622,0.48626614007957814,0.0338085296019196,0.7873246990417527,0.4980023999204266,0.328767935274623,0.5895747510763892,0.7694529292664454,0.29844294815180317,0.44048830927508287,0.6418076983487266,0.7902232269062797,0.8086171244503776
192,0.14761408207706295,0.0076734569176578615,0.969024463132549,0.896406042774002,0.8261146003428683,0.5455841521542367,0.3436791672209537,0.582961319957952,0.6574414236596902,0.317715015546865,0.27944591446298184,0.8256941547701327,0.8995694090270916,0.8568069066204026,0.2348479862502394,0.7506021723584542,0.3619574243829172,0.29360403646236755,0.5619206389712937,0.8453419229376942,0.7739846092972489,0.43838083071495015,0.3671105607667666,0.03322527499317052,0.8034034745872737
199,0.6960836517319479,0.8220249845913568,0.16452083859927025,0.957957213357752,0.7963120670037772,0.7877241189956371,0.9305469075312299,0.8776130840200208,0.532915086190177,0.7467741444229667,0.683315913210838,0.6600164654715931,0.4888762191568269,0.6955385140167134,0.558537126378815,0.9303875843378897,0.011190615853522656,0.6069056033574579,0.7223250835272104,0.6529908631241853,0.7021194893475488,0.6234581403946264,0.9182742894108978,0.13983417034388068,0.7924761780972401
202,0.8769159685829899,0.35923471378035743,0.6978710370373478,0.9776504667080784,0.9801703218631451,0.519621467419592,0.9811097529731553,0.9623963592421421,0.8353160242102717,0.3277087497444039,0.5740086811387595,0.17062281284302272,0.5702511302678906,0.0851366319010145,0.40196621933689236,0.9547401816326443,0.8196443746757622,0.12195629728410773,0.011384589137207746,0.55766993762312,0.08454270563584299,0.4292226836055809,0.1903914008673625,0.429738261986813,0.6332472567109346
205,0.7311148389448731,0.8077896194682597,0.4042628135839026,0.7375255796402461,0.42296727425972624,0.24077898935156916,0.829393691031,0.578513032168747,0.06425008701066581,0.22101147934157284,0.3771378729754433,0.6530996599651536,0.5678228928970589,0.9870217550159838,0.4818090619252172,0.4909325960658212,0.5039280897408474,0.4470768937441534,0.5264664329325348,0.8547405060559076,0.9436561372882181,0.04512357470973771,0.3387472970037637,0.7460517242248103,0.409898516250087
208,0.9042229997002983,0.4721433098097544,0.8727998626585536,0.4228604258742069,0.03692507704211956,0.10506000127861825,0.8210628539705523,0.3088563261030087,0.0007727689498993051,0.40237100833064987,0.5770954590281909,0.26454143382546347,0.28182132720503783,0.9315545197380478,0.3762876988110705,0.23825524611110582,0.872220933451153,0.11283852646447101,0.3907573480340528,0.051961492034887424,0.6002137927839946,0.18185145901241384,0.4019114042182772,0.6099401890140351,0.4142966426842569
210,0.3312769841391472,0.5547655387010428,0.8855693655356464,0.7269189166077112,0.39637823619754253,0.9282484019882439,0.854959618484263,0.8422483073134714,0.6998405001893531,0.2656375654096451,0.1405824978249226,0.41575351635837665,0.5299079646515734,0.0656998624056685,0.33529083806308435,0.09436764947589205,0.5491294319690982,0.438339672344369,0.9323920418086805,0.2907930330960521,0.8796612529350883,0.2258793640571235,0.9793058805361864,0.771296578218528,0.7188866847735114
214,0.014321921568084539,0.4102318871075712,0.6304629186962494,0.9410020076705354,0.08441056558491333,0.6411580541414579,0.24552668380885767,0.8197367224283,0.31038938500202573,0.011364435864842037,0.8118863925162743,0.6381469274185793,0.6472662678614686,0.8872622846294641,0.13039779742990854,0.30668928137196694,0.4817716033129027,0.15187614377288938,0.5484978869388686,0.2767228047696907,0.5003375549643058,0.47282943698181323,0.15121318091580482,0.4047481168983249,0.5776542923981492
215,0.45599977065222197,0.4425420017500178,0.33463935699778213,0.22359238557876338,0.47183626916241095,0.8407885697582776,0.08747828612447595,0.5460272538835014,0.6676487140871764,0.39317935294662665,0.3350043324166806,0.7064680326796153,0.9509180835976973,0.4297439372205458,0.9306925097976766,0.9281496499682002,0.49868628665686077,0.6414089203093291,0.7825931771573317,0.46754381710263826,0.2209391992894184,0.6710612872457276,0.7604046887844375,0.19014164084768537,0.705684181186339
217,0.24120811538620757,0.5987548437207334,0.8293612113860541,0.3902004022169445,0.6270926358665743,0.04546785596769476,0.7970643019865119,0.3490218016849086,0.3226746748403988,0.8152494664581028,0.04645171321467745,0.9552117207465036,0.46232621091335047,0.4466775104855547,0.8210617101152373,0.9064418690838629,0.190996920446873,0.8404916277987378,0.1285149635535291,0.45032059543899217,0.6790811067814618,0.607475133966732,0.9781208511170102,0.6690532934566206,0.8966815249513749
231,0.3117585045525296,0.40098863466329526,0.08191357114907416,0.4652500104326913,0.5268746136975763,0.6946315191175886,0.11398417559069485,0.33747460732265955,0.7221989057117549,0.31158371109546146,0.8125535732619059,0.2690257015372761,0.5326812510268488,0.7895119907403856,0.8505956267183215,0.5173132935583075,0.5190959898018934,0.4452206974135916,0.698864134238168,0.8899571377399244,0.39732276563846736,0.36124856494128266,0.28719000185518595,0.18958582629243892,0.8616302064848146
232,0.9197403807950004,0.02560636780636749,0.6892452916346599,0.8668950959163847,0.9845967908249161,0.9418717210495279,0.9106116864046246,0.013631955773317883,0.9237140619734805,0.8291613781992347,0.2368375776752163,0.39500402023371695,0.6631935141672247,0.28559229082414095,0.20338891479902776,0.44666469441821466,0.9405482016521588,0.8215148379931508,0.7065825527224244,0.6553583494731973,0.7516225759848726,0.9768630380841772,0.8111381745211707,0.7001487164583193,0.5117784623730032
234,0.24976412272830473,0.37328067943506293,0.2406196472015878,0.8963390096207176,0.4686708563850257,0.5429814450696182,0.8299116640803713,0.7661088634143554,0.11709061711853852,0.7796124234114749,0.19135436018815577,0.30751650288566756,0.8802073613556052,0.31808783193346035,0.3042904339719812,0.23491704811825465,0.679157268053438,0.8607945828044097,0.636508533161222,0.4363398562843942,0.8163970663011474,0.7196849402393698,0.9013755407502274,0.5024686414783871,0.2893942222920085
246,0.8829366330982028,0.6683720758097687,0.6290387044436841,0.6492875211170153,0.9836503043952473,0.6282411011397626,0.5972512631795324,0.26967505870863884,0.9750920519733766,0.40898838519569747,0.7965856586968724,0.7318513353062948,0.07614217274511792,0.4788774806707349,0.3943556007860165,0.7348178615950943,0.24349964457856155,0.18810925869768813,0.14336895854232978,0.4996931216057038,0.4260451668672002,0.9876876609101647,0.9704310355699552,0.4640080329577746,0.2475192466306203
248,0.6885025232699169,0.5323001333415976,0.16056252572098784,0.6395249393519417,0.5813753695077183,0.33683502127988263,0.2447809841934303,0.855323792620982,0.9843903156142751,0.06880082025639112,0.3387716313685717,0.37214661880785993,0.38138893712414734,0.5620005930698226,0.4502905880053213,0.39695472932308107,0.7566849359455267,0.5714486825284705,0.08134970837502531,0.9407807394086606,0.7318407667985044,0.2994806061163384,0.6981012674296969,0.5168206307656462,0.3320804222372884
250,0.9218879430854525,0.9651444870638164,0.35651128904966045,0.902251405448921,0.38078705871147944,0.011225759533889823,0.5648015164579517,0.8671778646975994,0.3427941704045956,0.8383325345793041,0.12062352217346095,0.6760406092739423,0.8118333498077129,0.7871444333761268,0.8074681654793889,0.08669127370847363,0.7240384492851321,0.18764447816618124,0.8589453793711415,0.037499526985980025,0.36193040517064623,0.3876180501735871,0.1232152738487049,0.6725035323345624,0.4143595384984292
320,0.7560322960697469,0.0539121567276285,0.7767195131597244,0.3761485840120653,0.20577705679211156,0.17958864093472882,0.8499773224235807,0.2315502603913333,0.5752594529197753,0.702873015091839,0.26129045793626904,0.03517568806787008,0.30008129079988,0.45493998949719827,0.99694654611018,0.8704264717867323,0.9875841474777564,0.9439276743935832,0.28160436398668076,0.18621475172908142,0.5000469700431596,0.2405262889625599,0.6553956639459794,0.9196052561715209,0.9762315185839027
323,0.4999338253550668,0.059945071064839484,0.7078067536510722,0.2649203808732846,0.15745970161321865,0.9369987569393925,0.7362565305224789,0.20325912057038853,0.8480725759339267,0.049068694891264864,0.24768898469924605,0.23322995501334776,0.9059443586852657,0.8948451040745635,0.23396863193619555,0.3166724163286164,0.04614190927790163,0.03973555764180725,0.6436469841679096,0.04059557795812008,0.6725934847163155,0.009038352781564063,0.1622368345938896,0.8490061967715841,0.6874695924918014
